# 被过滤掉的主题/行业指数变体（共 2689 个）
# 全收益/币种/规模口径/企业属性/港股/三板/策略变体，回测会污染对比

    930754.CSI  |  民企成长USD  |  主题指数
    930755.CSI  |  民企成长USD(CNH)  |  主题指数
    931266.CSI  |  民企贡献  |  主题指数
    921266.CSI  |  民企贡献全收益  |  主题指数
    931267.CSI  |  民企领先  |  主题指数
    921267.CSI  |  民企领先全收益  |  主题指数
    932048.CSI  |  民企高端装备  |  主题指数
932048CNY010.CSI  |  民企高端装备全收益  |  主题指数
932048CNY020.CSI  |  民企高端装备净收益  |  主题指数
    930766.CSI  |  民企高装主题  |  主题指数
    H20766.CSI  |  民企高装主题全收益  |  主题指数
    931170.CSI  |  民企龙头  |  主题指数
    H21170.CSI  |  民企龙头全收益  |  主题指数
    H20854.CSI  |  水环境全收益  |  主题指数
931777CNY01.CSI  |  江苏高质量发展全收益  |  主题指数
931945CNY01.CSI  |  汽车半导全收益  |  主题指数
    H21008.CSI  |  汽车指数全收益  |  主题指数
931252CNY010.CSI  |  汽车电子产业全收益  |  主题指数
931230CNY010.CSI  |  汽车零部件全收益  |  主题指数
950222CNY010.CSI  |  沪专精特新全收益  |  主题指数
    H40016.CSI  |  沪东北全收益  |  主题指数
    H00161.CSI  |  沪中国造全收益  |  主题指数
    H40014.CSI  |  沪中部全收益  |  主题指数
    H00162.CSI  |  沪互联+全收益  |  主题指数
    H40073.CSI  |  沪互联网全收益  |  主题指数
    H40074.CSI  |  沪互金融全收益  |  主题指数
    H40097.CSI  |  沪供给侧全收益  |  主题指数
    950072.CSI  |  沪信安全  |  主题指数
    H40072.CSI  |  沪信安全全收益  |  主题指数
    H40017.CSI  |  沪信息业全收益  |  主题指数
    H40032.CSI  |  沪城交通全收益  |  主题指数
    H40034.CSI  |  沪城基建全收益  |  主题指数
    H40033.CSI  |  沪城消费全收益  |  主题指数
    H40055.CSI  |  沪大农业全收益  |  主题指数
    H00102.CSI  |  沪投资品全收益  |  主题指数
    H00160.CSI  |  沪新丝路全收益  |  主题指数
    940189.CSI  |  沪新基建全收益  |  主题指数
    H40035.CSI  |  沪智交通全收益  |  主题指数
    H40056.CSI  |  沪智家居全收益  |  主题指数
    H40038.CSI  |  沪智慧城全收益  |  主题指数
    H40101.CSI  |  沪智能造全收益  |  主题指数
    H00103.CSI  |  沪消费品全收益  |  主题指数
    931249.CSI  |  沪深港内地100  |  主题指数
931249CNY210.CSI  |  沪深港内地100(全)  |  主题指数
931249HKD210.CSI  |  沪深港内地100(全)HKD  |  主题指数
931249USD210.CSI  |  沪深港内地100(全)USD  |  主题指数
931249HKD200.CSI  |  沪深港内地100HKD  |  主题指数
931249USD200.CSI  |  沪深港内地100USD  |  主题指数
    931833.CSI  |  沪深港旅游休闲  |  主题指数
931833HKD210.CSI  |  沪深港旅游休闲(全)  |  主题指数
931833HKD220.CSI  |  沪深港旅游休闲(净)  |  主题指数
931833CNY100.CSI  |  沪深港旅游休闲人民币中间价  |  主题指数
931833CNY110.CSI  |  沪深港旅游休闲人民币中间价(全)  |  主题指数
931833CNY120.CSI  |  沪深港旅游休闲人民币中间价(净)  |  主题指数
    932245.CSI  |  沪深港生物科技主题  |  主题指数
932245HKD210.CSI  |  沪深港生物科技主题(全)  |  主题指数
932245CNY210.CSI  |  沪深港生物科技主题(全)CNY  |  主题指数
932245CNY200.CSI  |  沪深港生物科技主题CNY  |  主题指数
932245CNY100.CSI  |  沪深港生物科技主题CNYCPR  |  主题指数
932245CNY110.CSI  |  沪深港生物科技主题CNYCPR(全)  |  主题指数
    932383.CSI  |  沪深港算力  |  主题指数
932383CNY210.CSI  |  沪深港算力(全)  |  主题指数
932383HKD210.CSI  |  沪深港算力(全)HKD  |  主题指数
932383HKD200.CSI  |  沪深港算力HKD  |  主题指数
    931920.CSI  |  沪深港银保  |  主题指数
931920CNY01.CSI  |  沪深港银保(全)  |  主题指数
931920HKD01.CSI  |  沪深港银保(全)HKD  |  主题指数
931920HKD00.CSI  |  沪深港银保HKD  |  主题指数
    H30561.CSI  |  沪港深500上游  |  主题指数
    H20561.CSI  |  沪港深500上游(全)  |  主题指数
    H20583.CSI  |  沪港深500上游(全)HKD  |  主题指数
    H30583.CSI  |  沪港深500上游HKD  |  主题指数
    H30563.CSI  |  沪港深500下游  |  主题指数
    H20563.CSI  |  沪港深500下游(全)  |  主题指数
    H20585.CSI  |  沪港深500下游(全)HKD  |  主题指数
    H30585.CSI  |  沪港深500下游HKD  |  主题指数
    H30562.CSI  |  沪港深500中游  |  主题指数
    H20562.CSI  |  沪港深500中游(全)  |  主题指数
    H20584.CSI  |  沪港深500中游(全)HKD  |  主题指数
    H30584.CSI  |  沪港深500中游HKD  |  主题指数
    H30564.CSI  |  沪港深500周期  |  主题指数
    H20564.CSI  |  沪港深500周期(全)  |  主题指数
    H20586.CSI  |  沪港深500周期(全)HKD  |  主题指数
    H30586.CSI  |  沪港深500周期HKD  |  主题指数
    H30565.CSI  |  沪港深500非周期  |  主题指数
    H20565.CSI  |  沪港深500非周期(全)  |  主题指数
    H20587.CSI  |  沪港深500非周期(全)HKD  |  主题指数
    H30587.CSI  |  沪港深500非周期HKD  |  主题指数
    931774.CSI  |  沪港深AR/VR  |  主题指数
931774CNY01.CSI  |  沪港深AR/VR(全)  |  主题指数
    930626.CSI  |  沪港深内地保险  |  主题指数
    H20626.CSI  |  沪港深内地保险(全)  |  主题指数
    H20628.CSI  |  沪港深内地保险(全)HKD  |  主题指数
    930628.CSI  |  沪港深内地保险HKD  |  主题指数
    931497.CSI  |  沪港深新基建  |  主题指数
    921497.CSI  |  沪港深新基建(全)  |  主题指数
 921497HKD.CSI  |  沪港深新基建(全)HKD  |  主题指数
 931497HKD.CSI  |  沪港深新基建HKD  |  主题指数
    H30552.CSI  |  沪港深通TMT  |  主题指数
    H20552.CSI  |  沪港深通TMT(全)  |  主题指数
    H20574.CSI  |  沪港深通TMT(全)HKD  |  主题指数
    H30574.CSI  |  沪港深通TMTHKD  |  主题指数
    H30544.CSI  |  沪港深通上游  |  主题指数
    H20544.CSI  |  沪港深通上游(全)  |  主题指数
    H20566.CSI  |  沪港深通上游(全)HKD  |  主题指数
    H30566.CSI  |  沪港深通上游HKD  |  主题指数
    H30546.CSI  |  沪港深通下游  |  主题指数
    H20546.CSI  |  沪港深通下游(全)  |  主题指数
    H20568.CSI  |  沪港深通下游(全)HKD  |  主题指数
    H30568.CSI  |  沪港深通下游HKD  |  主题指数
    H30545.CSI  |  沪港深通中游  |  主题指数
    H20545.CSI  |  沪港深通中游(全)  |  主题指数
    H20567.CSI  |  沪港深通中游(全)HKD  |  主题指数
    H30567.CSI  |  沪港深通中游HKD  |  主题指数
    H30560.CSI  |  沪港深通休闲  |  主题指数
    H20560.CSI  |  沪港深通休闲(全)  |  主题指数
    H20582.CSI  |  沪港深通休闲(全)HKD  |  主题指数
    H30582.CSI  |  沪港深通休闲HKD  |  主题指数
    H30554.CSI  |  沪港深通信息产业  |  主题指数
    H20554.CSI  |  沪港深通信息产业(全)  |  主题指数
    H20576.CSI  |  沪港深通信息产业(全)HKD  |  主题指数
    H30576.CSI  |  沪港深通信息产业HKD  |  主题指数
    H30547.CSI  |  沪港深通周期  |  主题指数
    H20547.CSI  |  沪港深通周期(全)  |  主题指数
    H20569.CSI  |  沪港深通周期(全)HKD  |  主题指数
    H30569.CSI  |  沪港深通周期HKD  |  主题指数
    H30558.CSI  |  沪港深通基建  |  主题指数
    H20558.CSI  |  沪港深通基建(全)  |  主题指数
    H20580.CSI  |  沪港深通基建(全)HKD  |  主题指数
    H30580.CSI  |  沪港深通基建HKD  |  主题指数
    H30559.CSI  |  沪港深通物流  |  主题指数
    H20559.CSI  |  沪港深通物流(全)  |  主题指数
    H20581.CSI  |  沪港深通物流(全)HKD  |  主题指数
    H30581.CSI  |  沪港深通物流HKD  |  主题指数
    H30551.CSI  |  沪港深通现代服务  |  主题指数
    H20551.CSI  |  沪港深通现代服务(全)  |  主题指数
    H20573.CSI  |  沪港深通现代服务(全)HKD  |  主题指数
    H30573.CSI  |  沪港深通现代服务HKD  |  主题指数
    H30557.CSI  |  沪港深通资源  |  主题指数
    H20557.CSI  |  沪港深通资源(全)  |  主题指数
    H20579.CSI  |  沪港深通资源(全)HKD  |  主题指数
    H30579.CSI  |  沪港深通资源HKD  |  主题指数
    H30556.CSI  |  沪港深通运输  |  主题指数
    H20556.CSI  |  沪港深通运输(全)  |  主题指数
    H20578.CSI  |  沪港深通运输(全)HKD  |  主题指数
    H30578.CSI  |  沪港深通运输HKD  |  主题指数
    H30550.CSI  |  沪港深通金融服务  |  主题指数
    H20550.CSI  |  沪港深通金融服务(全)  |  主题指数
    H20572.CSI  |  沪港深通金融服务(全)HKD  |  主题指数
    H30572.CSI  |  沪港深通金融服务HKD  |  主题指数
    H30555.CSI  |  沪港深通银行  |  主题指数
    H20555.CSI  |  沪港深通银行(全)  |  主题指数
    H20577.CSI  |  沪港深通银行(全)HKD  |  主题指数
    H30577.CSI  |  沪港深通银行HKD  |  主题指数
    H30548.CSI  |  沪港深通非周期  |  主题指数
    H20548.CSI  |  沪港深通非周期(全)  |  主题指数
    H20570.CSI  |  沪港深通非周期(全)HKD  |  主题指数
    H30570.CSI  |  沪港深通非周期HKD  |  主题指数
    H40085.CSI  |  沪物联网全收益  |  主题指数
    H40011.CSI  |  沪环渤海全收益  |  主题指数
    H40075.CSI  |  沪现代农全收益  |  主题指数
    H50013.CSI  |  沪珠三角  |  主题指数
    H40013.CSI  |  沪珠三角全收益  |  主题指数
    H40031.CSI  |  沪绿色城全收益  |  主题指数
    H00159.CSI  |  沪股通全收益  |  主题指数
    H40086.CSI  |  沪自贸区全收益  |  主题指数
    H40015.CSI  |  沪西部全收益  |  主题指数
    H40088.CSI  |  沪轻资产全收益  |  主题指数
    H50012.CSI  |  沪长三角  |  主题指数
    H40012.CSI  |  沪长三角全收益  |  主题指数
931248CNY010.CSI  |  油气资源全收益  |  主题指数
931248CNY020.CSI  |  油气资源净收益  |  主题指数
    H00839.CSI  |  浙企综指全收益  |  主题指数
    H21163.CSI  |  浙江100全收益  |  主题指数
    921372.CSI  |  浙江国资全收益  |  主题指数
    H21127.CSI  |  浙江新动能(全)  |  主题指数
    H21128.CSI  |  浙江新动能(全)USD  |  主题指数
    931128.CSI  |  浙江新动能USD  |  主题指数
    000840.CSI  |  浙江民企  |  主题指数
    H00840.CSI  |  浙江民企全收益  |  主题指数
932050CNY01.CSI  |  浦东绿色50ESG全收益  |  主题指数
    921273.CSI  |  海南指数(全)  |  主题指数
    930735.CSI  |  海外中国内地  |  主题指数
    H20735.CSI  |  海外中国内地(全)  |  主题指数
    H20736.CSI  |  海外中国内地(全)HKD  |  主题指数
    H20737.CSI  |  海外中国内地(全)USD  |  主题指数
    930736.CSI  |  海外中国内地HKD  |  主题指数
    930737.CSI  |  海外中国内地USD  |  主题指数
    H21115.CSI  |  海外中国医药(全)USD  |  主题指数
    931115.CSI  |  海外中国医药(美元)  |  主题指数
    H11130.CSI  |  海外中国品牌80  |  主题指数
    H11131.CSI  |  海外中国品牌80(美元)  |  主题指数
    H01130.CSI  |  海外中国品牌80全收益  |  主题指数
    H01131.CSI  |  海外中国品牌80美元  |  主题指数
    H11104.CSI  |  海外内地  |  主题指数
    H01104.CSI  |  海外内地全收益  |  主题指数
    H11124.CSI  |  海外内地港元  |  主题指数
    H01124.CSI  |  海外内地港元全收益  |  主题指数
    H11114.CSI  |  海外内地美元  |  主题指数
    H01114.CSI  |  海外内地美元全收益  |  主题指数
932056CNY210.CSI  |  海洋经济(全)  |  主题指数
932056HKD210.CSI  |  海洋经济(全)HKD  |  主题指数
932056CNY220.CSI  |  海洋经济(净)  |  主题指数
932056HKD220.CSI  |  海洋经济(净)HKD  |  主题指数
932056HKD200.CSI  |  海洋经济HKD  |  主题指数
    H20853.CSI  |  海绵城市全收益  |  主题指数
    H00126.CSI  |  消费50全收益  |  主题指数
    H00069.CSI  |  消费80全收益  |  主题指数
    H00806.CSI  |  消费服务全收益  |  主题指数
    921494.CSI  |  消费电子全收益  |  主题指数
    H00148.CSI  |  消费领先全收益  |  主题指数
    H21068.CSI  |  消费龙头全收益  |  主题指数
    H20624.CSI  |  淘健康全收益  |  主题指数
    H20623.CSI  |  淘娱乐全收益  |  主题指数
    H20537.CSI  |  淘金100全收益  |  主题指数
    H21136.CSI  |  深圳科技(全)  |  主题指数
    H21137.CSI  |  深圳科技(全)HKD  |  主题指数
    931137.CSI  |  深圳科技HKD  |  主题指数
    H20612.CSI  |  混合改革全收益  |  主题指数
931991CNY01.CSI  |  渝农商成渝经济圈先进制造全收益  |  主题指数
931989CNY01.CSI  |  渝农商成渝经济圈发展全收益  |  主题指数
931990CNY01.CSI  |  渝农商成渝经济圈消费全收益  |  主题指数
    H20923.CSI  |  港中国中小(全)  |  主题指数
    H20924.CSI  |  港中国中小(全)CNY  |  主题指数
    930924.CSI  |  港中国中小CNY  |  主题指数
    H20746.CSI  |  港中小企(全)  |  主题指数
    H20747.CSI  |  港中小企(全)CNY  |  主题指数
    930747.CSI  |  港中小企CNY  |  主题指数
931734USD01.CSI  |  港美上市中美科技(全)  |  主题指数
931734CNY01.CSI  |  港美上市中美科技(全)CNY  |  主题指数
931734CNY00.CSI  |  港美上市中美科技CNY  |  主题指数
931734CNY10.CSI  |  港美上市中美科技人民币中间价  |  主题指数
931734CNY11.CSI  |  港美上市中美科技人民币中间价(全)  |  主题指数
931900CNY01.CSI  |  港美智能汽车(全)  |  主题指数
931900HKD01.CSI  |  港美智能汽车(全)HKD  |  主题指数
931900USD01.CSI  |  港美智能汽车(全)USD  |  主题指数
931900HKD00.CSI  |  港美智能汽车HKD  |  主题指数
931900USD00.CSI  |  港美智能汽车USD  |  主题指数
931901CNY01.CSI  |  港美智能驾驶(全)  |  主题指数
931901HKD01.CSI  |  港美智能驾驶(全)HKD  |  主题指数
931901USD01.CSI  |  港美智能驾驶(全)USD  |  主题指数
931901HKD00.CSI  |  港美智能驾驶HKD  |  主题指数
931901USD00.CSI  |  港美智能驾驶USD  |  主题指数
    931638.CSI  |  港股互联网  |  主题指数
931638HKD01.CSI  |  港股互联网(全)  |  主题指数
931638CNY01.CSI  |  港股互联网(全)CNY  |  主题指数
931638CNY00.CSI  |  港股互联网CNY  |  主题指数
    932322.CSI  |  港股内地民企50  |  主题指数
932322HKD210.CSI  |  港股内地民企50(全)  |  主题指数
932322CNY210.CSI  |  港股内地民企50(全)CNY  |  主题指数
932322CNY200.CSI  |  港股内地民企50CNY  |  主题指数
932322CNY100.CSI  |  港股内地民企50CNYCPR  |  主题指数
932322CNY110.CSI  |  港股内地民企50CNYCPR(全)  |  主题指数
    932323.CSI  |  港股内地民企综指  |  主题指数
932323HKD210.CSI  |  港股内地民企综指(全)  |  主题指数
932323CNY210.CSI  |  港股内地民企综指(全)CNY  |  主题指数
932323CNY200.CSI  |  港股内地民企综指CNY  |  主题指数
932323CNY100.CSI  |  港股内地民企综指CNYCPR  |  主题指数
932323CNY110.CSI  |  港股内地民企综指CNYCPR(全)  |  主题指数
    931787.CSI  |  港股创新药  |  主题指数
931787HKD01.CSI  |  港股创新药(全)  |  主题指数
931787CNY01.CSI  |  港股创新药(全)CNY  |  主题指数
931787CNY00.CSI  |  港股创新药CNY  |  主题指数
    932320.CSI  |  港股国企50  |  主题指数
932320HKD210.CSI  |  港股国企50(全)  |  主题指数
932320CNY210.CSI  |  港股国企50(全)CNY  |  主题指数
932320CNY200.CSI  |  港股国企50CNY  |  主题指数
932320CNY100.CSI  |  港股国企50CNYCPR  |  主题指数
932320CNY110.CSI  |  港股国企50CNYCPR(全)  |  主题指数
    932321.CSI  |  港股国企综指  |  主题指数
932321HKD210.CSI  |  港股国企综指(全)  |  主题指数
932321CNY210.CSI  |  港股国企综指(全)CNY  |  主题指数
932321CNY200.CSI  |  港股国企综指CNY  |  主题指数
932321CNY100.CSI  |  港股国企综指CNYCPR  |  主题指数
932321CNY110.CSI  |  港股国企综指CNYCPR(全)  |  主题指数
    932330.CSI  |  港股央企50  |  主题指数
932330HKD210.CSI  |  港股央企50(全)  |  主题指数
932330CNY210.CSI  |  港股央企50(全)CNY  |  主题指数
932330CNY200.CSI  |  港股央企50CNY  |  主题指数
932330CNY100.CSI  |  港股央企50CNYCPR  |  主题指数
932330CNY110.CSI  |  港股央企50CNYCPR(全)  |  主题指数
    932331.CSI  |  港股央企综指  |  主题指数
932331HKD210.CSI  |  港股央企综指(全)  |  主题指数
932331CNY210.CSI  |  港股央企综指(全)CNY  |  主题指数
932331CNY200.CSI  |  港股央企综指CNY  |  主题指数
932331CNY100.CSI  |  港股央企综指CNYCPR  |  主题指数
932331CNY110.CSI  |  港股央企综指CNYCPR(全)  |  主题指数
    931744.CSI  |  港股物业  |  主题指数
931744HKD01.CSI  |  港股物业(全)  |  主题指数
    932260.CSI  |  港股生物科技  |  主题指数
932260HKD210.CSI  |  港股生物科技(全)  |  主题指数
932260CNY210.CSI  |  港股生物科技(全)CNY  |  主题指数
932260CNY200.CSI  |  港股生物科技CNY  |  主题指数
932260CNY100.CSI  |  港股生物科技人民币中间价  |  主题指数
932260CNY110.CSI  |  港股生物科技人民币中间价(全)  |  主题指数
    931574.CSI  |  港股科技  |  主题指数
931574HKD01.CSI  |  港股科技(全)  |  主题指数
931574CNY01.CSI  |  港股科技(全)CNY  |  主题指数
931574CNY00.CSI  |  港股科技CNY  |  主题指数
    H50069.CSI  |  港股通  |  主题指数
    932493.CSI  |  港股通AI  |  主题指数
932493HKD210.CSI  |  港股通AI(全)  |  主题指数
932493CNY210.CSI  |  港股通AI(全)CNY  |  主题指数
931449HKD220.CSI  |  港股通AI(净)  |  主题指数
932493HKD220.CSI  |  港股通AI(净)  |  主题指数
931449CNY220.CSI  |  港股通AI(净)CNY  |  主题指数
932493CNY220.CSI  |  港股通AI(净)CNY  |  主题指数
932493CNY200.CSI  |  港股通AICNY  |  主题指数
932493CNY100.CSI  |  港股通AI人民币中间价  |  主题指数
932493CNY110.CSI  |  港股通AI人民币中间价(全)  |  主题指数
931449CNY120.CSI  |  港股通AI人民币中间价(净)  |  主题指数
    931026.CSI  |  港股通TMT  |  主题指数
    H21026.CSI  |  港股通TMT(全)  |  主题指数
    H21030.CSI  |  港股通TMT(全)CNY  |  主题指数
    931030.CSI  |  港股通TMTCNY  |  主题指数
    H30100.CSI  |  港股通上游资源  |  主题指数
    H20100.CSI  |  港股通上游资源(全)  |  主题指数
    H20110.CSI  |  港股通上游资源(全)CNY  |  主题指数
    H30110.CSI  |  港股通上游资源CNY  |  主题指数
    930644.CSI  |  港股通中国内地  |  主题指数
    H20644.CSI  |  港股通中国内地(全)  |  主题指数
    H20645.CSI  |  港股通中国内地(全)CNY  |  主题指数
    930645.CSI  |  港股通中国内地CNY  |  主题指数
    931637.CSI  |  港股通互联网  |  主题指数
931637HKD01.CSI  |  港股通互联网(全)  |  主题指数
931637CNY01.CSI  |  港股通互联网(全)CNY  |  主题指数
931637CNY00.CSI  |  港股通互联网CNY  |  主题指数
931637CNY100.CSI  |  港股通互联网人民币中间价  |  主题指数
931637CNY110.CSI  |  港股通互联网人民币中间价(全)  |  主题指数
H50069CNY10.CSI  |  港股通人民币中间价  |  主题指数
H50069CNY11.CSI  |  港股通人民币中间价(全)  |  主题指数
    931224.CSI  |  港股通休闲消费  |  主题指数
931224HKD210.CSI  |  港股通休闲消费(全)  |  主题指数
931224CNY210.CSI  |  港股通休闲消费(全)CNY  |  主题指数
931224CNY200.CSI  |  港股通休闲消费CNY  |  主题指数
931224CNY100.CSI  |  港股通休闲消费人民币中间价  |  主题指数
931224CNY110.CSI  |  港股通休闲消费人民币中间价(全)  |  主题指数
    H40069.CSI  |  港股通全收益  |  主题指数
    H11143.CSI  |  港股通内地地产  |  主题指数
    H01148.CSI  |  港股通内地地产(全)CNY  |  主题指数
    H11148.CSI  |  港股通内地地产人民币  |  主题指数
    H01143.CSI  |  港股通内地地产全收益  |  主题指数
    932326.CSI  |  港股通内地民企50  |  主题指数
932326HKD210.CSI  |  港股通内地民企50(全)  |  主题指数
932326CNY210.CSI  |  港股通内地民企50(全)CNY  |  主题指数
932326CNY200.CSI  |  港股通内地民企50CNY  |  主题指数
932326CNY100.CSI  |  港股通内地民企50CNYCPR  |  主题指数
932326CNY110.CSI  |  港股通内地民企50CNYCPR(全)  |  主题指数
    932327.CSI  |  港股通内地民企综指  |  主题指数
932327HKD210.CSI  |  港股通内地民企综指(全)  |  主题指数
932327CNY210.CSI  |  港股通内地民企综指(全)CNY  |  主题指数
932327CNY200.CSI  |  港股通内地民企综指CNY  |  主题指数
932327CNY100.CSI  |  港股通内地民企综指CNYCPR  |  主题指数
932327CNY110.CSI  |  港股通内地民企综指CNYCPR(全)  |  主题指数
    930932.CSI  |  港股通内地证券  |  主题指数
    H20932.CSI  |  港股通内地证券(全)  |  主题指数
    H20935.CSI  |  港股通内地证券(全)CNY  |  主题指数
    930935.CSI  |  港股通内地证券CNY  |  主题指数
    H11146.CSI  |  港股通内地金融  |  主题指数
    H01151.CSI  |  港股通内地金融(全)CNY  |  主题指数
    H11151.CSI  |  港股通内地金融人民币  |  主题指数
    H01146.CSI  |  港股通内地金融全收益  |  主题指数
    931250.CSI  |  港股通创新药  |  主题指数
931250HKD210.CSI  |  港股通创新药(全)  |  主题指数
931250CNY100.CSI  |  港股通创新药人民币中间价  |  主题指数
931250CNY110.CSI  |  港股通创新药人民币中间价(全)  |  主题指数
    932069.CSI  |  港股通医疗主题  |  主题指数
932069HKD210.CSI  |  港股通医疗主题(全)  |  主题指数
932069CNY210.CSI  |  港股通医疗主题(全)CNY  |  主题指数
932069CNY200.CSI  |  港股通医疗主题CNY  |  主题指数
932069CNY100.CSI  |  港股通医疗主题人民币中间价  |  主题指数
932069CNY110.CSI  |  港股通医疗主题人民币中间价(全)  |  主题指数
    932324.CSI  |  港股通国企50  |  主题指数
932324HKD210.CSI  |  港股通国企50(全)  |  主题指数
932324CNY210.CSI  |  港股通国企50(全)CNY  |  主题指数
932324CNY200.CSI  |  港股通国企50CNY  |  主题指数
932324CNY100.CSI  |  港股通国企50CNYCPR  |  主题指数
932324CNY110.CSI  |  港股通国企50CNYCPR(全)  |  主题指数
    932325.CSI  |  港股通国企综指  |  主题指数
932325HKD210.CSI  |  港股通国企综指(全)  |  主题指数
932325CNY210.CSI  |  港股通国企综指(全)CNY  |  主题指数
932325CNY200.CSI  |  港股通国企综指CNY  |  主题指数
932325CNY100.CSI  |  港股通国企综指CNYCPR  |  主题指数
932325CNY110.CSI  |  港股通国企综指CNYCPR(全)  |  主题指数
    931025.CSI  |  港股通地产  |  主题指数
    H21025.CSI  |  港股通地产(全)  |  主题指数
    H21029.CSI  |  港股通地产(全)CNY  |  主题指数
    931029.CSI  |  港股通地产CNY  |  主题指数
    931027.CSI  |  港股通大消费  |  主题指数
    H21027.CSI  |  港股通大消费(全)  |  主题指数
    H21031.CSI  |  港股通大消费(全)CNY  |  主题指数
    931031.CSI  |  港股通大消费CNY  |  主题指数
    930998.CSI  |  港股通大湾区  |  主题指数
    H20998.CSI  |  港股通大湾区(全)  |  主题指数
    H21001.CSI  |  港股通大湾区(全)CNY  |  主题指数
    931001.CSI  |  港股通大湾区CNY  |  主题指数
    932328.CSI  |  港股通央企50  |  主题指数
932328HKD210.CSI  |  港股通央企50(全)  |  主题指数
932328CNY210.CSI  |  港股通央企50(全)CNY  |  主题指数
932328CNY200.CSI  |  港股通央企50CNY  |  主题指数
932328CNY100.CSI  |  港股通央企50CNYCPR  |  主题指数
932328CNY110.CSI  |  港股通央企50CNYCPR(全)  |  主题指数
    932329.CSI  |  港股通央企综指  |  主题指数
932329HKD210.CSI  |  港股通央企综指(全)  |  主题指数
932329CNY210.CSI  |  港股通央企综指(全)CNY  |  主题指数
932329CNY200.CSI  |  港股通央企综指CNY  |  主题指数
932329CNY100.CSI  |  港股通央企综指CNYCPR  |  主题指数
932329CNY110.CSI  |  港股通央企综指CNYCPR(全)  |  主题指数
    932599.CSI  |  港股通机器人  |  主题指数
932599HKD210.CSI  |  港股通机器人(全)  |  主题指数
932599CNY210.CSI  |  港股通机器人(全)CNY  |  主题指数
932599CNY200.CSI  |  港股通机器人CNY  |  主题指数
932599CNY100.CSI  |  港股通机器人人民币中间价  |  主题指数
932599CNY110.CSI  |  港股通机器人人民币中间价(全)  |  主题指数
    931239.CSI  |  港股通汽车  |  主题指数
931239HKD210.CSI  |  港股通汽车(全)  |  主题指数
931239CNY210.CSI  |  港股通汽车(全)CNY  |  主题指数
931239CNY200.CSI  |  港股通汽车CNY  |  主题指数
931239CNY100.CSI  |  港股通汽车人民币中间价  |  主题指数
931239CNY110.CSI  |  港股通汽车人民币中间价(全)  |  主题指数
    930959.CSI  |  港股通海外50  |  主题指数
    H20959.CSI  |  港股通海外50(全)  |  主题指数
    H20980.CSI  |  港股通海外50(全)CNY  |  主题指数
    930980.CSI  |  港股通海外50CNY  |  主题指数
    931454.CSI  |  港股通消费  |  主题指数
    921454.CSI  |  港股通消费(全)  |  主题指数
    921455.CSI  |  港股通消费(全)CNY  |  主题指数
    932502.CSI  |  港股通消费50  |  主题指数
932502HKD210.CSI  |  港股通消费50(全)  |  主题指数
932502CNY210.CSI  |  港股通消费50(全)CNY  |  主题指数
932502CNY200.CSI  |  港股通消费50CNY  |  主题指数
932502CNY100.CSI  |  港股通消费50人民币中间价  |  主题指数
932502CNY110.CSI  |  港股通消费50人民币中间价(全)  |  主题指数
    931455.CSI  |  港股通消费CNY  |  主题指数
931454CNY100.CSI  |  港股通消费人民币中间价  |  主题指数
931454CNY110.CSI  |  港股通消费人民币中间价(全)  |  主题指数
931454CNY120.CSI  |  港股通消费人民币中间价(净)  |  主题指数
    932253.CSI  |  港股通生物科技  |  主题指数
932253HKD210.CSI  |  港股通生物科技(全)  |  主题指数
932253CNY210.CSI  |  港股通生物科技(全)CNY  |  主题指数
932253CNY200.CSI  |  港股通生物科技CNY  |  主题指数
932253CNY100.CSI  |  港股通生物科技人民币中间价  |  主题指数
932253CNY110.CSI  |  港股通生物科技人民币中间价(全)  |  主题指数
    931573.CSI  |  港股通科技  |  主题指数
931573HKD01.CSI  |  港股通科技(全)  |  主题指数
931573CNY01.CSI  |  港股通科技(全)CNY  |  主题指数
931573CNY00.CSI  |  港股通科技CNY  |  主题指数
931573CNY100.CSI  |  港股通科技人民币中间价  |  主题指数
931573CNY110.CSI  |  港股通科技人民币中间价(全)  |  主题指数
931573CNY120.CSI  |  港股通科技人民币中间价(净)  |  主题指数
    H30326.CSI  |  港股通资源产业  |  主题指数
    H20326.CSI  |  港股通资源产业(全)  |  主题指数
    H20336.CSI  |  港股通资源产业(全)CNY  |  主题指数
    H30336.CSI  |  港股通资源产业CNY  |  主题指数
    H30106.CSI  |  港股通金融服务  |  主题指数
    H20106.CSI  |  港股通金融服务(全)  |  主题指数
    H20116.CSI  |  港股通金融服务(全)CNY  |  主题指数
    H30116.CSI  |  港股通金融服务CNY  |  主题指数
    931024.CSI  |  港股通非银  |  主题指数
    H21024.CSI  |  港股通非银(全)  |  主题指数
    H21028.CSI  |  港股通非银(全)CNY  |  主题指数
    931028.CSI  |  港股通非银CNY  |  主题指数
    921393.CSI  |  湖北指数全收益  |  主题指数
931599CNY010.CSI  |  湖南50全收益  |  主题指数
931599CNY020.CSI  |  湖南50净收益  |  主题指数
931838CNY010.CSI  |  煤炭产业全收益  |  主题指数
931838CNY020.CSI  |  煤炭产业净收益  |  主题指数
    H20756.CSI  |  环保(全)USD  |  主题指数
    H20757.CSI  |  环保(全)USD(CNH)  |  主题指数
    H20614.CSI  |  环保50全收益  |  主题指数
